v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
428,359,15,193320.0,327545.0,84712140.57354912,142672749.39582524,0.5902089789189272,0.593751371108209,94,833,0,10771.385943334546,34354,4450,29904,0.3974272173324306,0.27825646224024325,423,98.38594333454513,10673.0,8,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
429,360,16,193841.0,328343.0,84804907.80287834,142814838.165508,0.5903612990074404,0.5938102013223444,94,834,1,10782.0,33556,4217,29339,0.4289776574136763,0.2918929355827481,428,178.0561023593367,10782.0,8,13,True,"{4: 80, 7: 17, 2: 50, 6: 57, 3: 42, 5: 89, 1: 93, 0: 23}","{(0, 2): [(23, 5), (5, 57), (57, 50)], (1, 2): [(93, 12), (12, 50)], (1, 7): [(93, 66), (66, 17)], (2, 4): [(50, 80)], (2, 5): [(50, 27), (27, 89)], (3, 5): [(42, 19), (19, 27), (27, 89)], (3, 6): [(42, 9), (9, 49), (49, 57)], (3, 7): [(42, 24), (24, 17)], (4, 6): [(80, 33), (33, 57)], (4, 7): [(80, 58), (58, 17)], (5, 6): [(89, 67), (67, 57)], (5, 7): [(89, 44), (44, 17)], (6, 7): [(57, 2), (2, 17)]}","{(4, 80): {'cpu': 48}, (7, 17): {'cpu': 28}, (2, 50): {'cpu': 35}, (6, 57): {'cpu': 31}, (3, 42): {'cpu': 28}, (5, 89): {'cpu': 14}, (1, 93): {'cpu': 25}, (0, 23): {'cpu': 24}}","{((0, 2), (23, 5)): {'bw': 5}, ((0, 2), (5, 57)): {'bw': 5}, ((0, 2), (57, 50)): {'bw': 5}, ((1, 2), (93, 12)): {'bw': 10}, ((1, 2), (12, 50)): {'bw': 10}, ((1, 7), (93, 66)): {'bw': 24}, ((1, 7), (66, 17)): {'bw': 24}, ((2, 4), (50, 80)): {'bw': 33}, ((2, 5), (50, 27)): {'bw': 39}, ((2, 5), (27, 89)): {'bw': 39}, ((3, 5), (42, 19)): {'bw': 4}, ((3, 5), (19, 27)): {'bw': 4}, ((3, 5), (27, 89)): {'bw': 4}, ((3, 6), (42, 9)): {'bw': 13}, ((3, 6), (9, 49)): {'bw': 13}, ((3, 6), (49, 57)): {'bw': 13}, ((3, 7), (42, 24)): {'bw': 39}, ((3, 7), (24, 17)): {'bw': 39}, ((4, 6), (80, 33)): {'bw': 41}, ((4, 6), (33, 57)): {'bw': 41}, ((4, 7), (80, 58)): {'bw': 50}, ((4, 7), (58, 17)): {'bw': 50}, ((5, 6), (89, 67)): {'bw': 11}, ((5, 6), (67, 57)): {'bw': 11}, ((5, 7), (89, 44)): {'bw': 7}, ((5, 7), (44, 17)): {'bw': 7}, ((6, 7), (57, 2)): {'bw': 12}, ((6, 7), (2, 17)): {'bw': 12}}",798.0,521.0,466.0,233.0,288,233.0,288,233.0,565,277,0.6528822055137845,142088.7696827507,92767.22932921442,116.24966081355191,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,13.0
429,360,15,193841.0,328343.0,84804907.80287834,142814838.165508,0.5903612990074404,0.5938102013223444,94,835,0,10785.611837271968,34442,4392,30050,0.40528097494922144,0.27473270098713587,414,314.61183727196794,10471.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
429,360,14,193841.0,328343.0,84804907.80287834,142814838.165508,0.5903612990074404,0.5938102013223444,94,836,0,10792.419075905254,35422,4590,30832,0.3784698713608666,0.2558588564670673,421,160.41907590525426,10632.0,8,18,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
430,361,15,194348.0,329217.0,85301485.56740883,143670871.62941265,0.5903340349981927,0.5937284614478924,94,837,1,10804.0,34548,4431,30117,0.4,0.2731156324668742,429,979.4433225453655,10804.0,8,14,True,"{7: 34, 2: 12, 4: 35, 0: 63, 6: 56, 5: 66, 3: 92, 1: 31}","{(0, 1): [(63, 19), (19, 31)], (0, 4): [(63, 67), (67, 35)], (0, 6): [(63, 56)], (0, 7): [(63, 34)], (1, 6): [(31, 79), (79, 56)], (1, 7): [(31, 27), (27, 34)], (2, 4): [(12, 38), (38, 35)], (2, 5): [(12, 90), (90, 66)], (2, 6): [(12, 18), (18, 56)], (2, 7): [(12, 93), (93, 34)], (3, 6): [(92, 38), (38, 18), (18, 56)], (3, 7): [(92, 50), (50, 34)], (4, 7): [(35, 98), (98, 34)], (6, 7): [(56, 34)]}","{(7, 34): {'cpu': 29}, (2, 12): {'cpu': 24}, (4, 35): {'cpu': 32}, (0, 63): {'cpu': 35}, (6, 56): {'cpu': 15}, (5, 66): {'cpu': 16}, (3, 92): {'cpu': 6}, (1, 31): {'cpu': 2}}","{((0, 1), (63, 19)): {'bw': 36}, ((0, 1), (19, 31)): {'bw': 36}, ((0, 4), (63, 67)): {'bw': 15}, ((0, 4), (67, 35)): {'bw': 15}, ((0, 6), (63, 56)): {'bw': 7}, ((0, 7), (63, 34)): {'bw': 6}, ((1, 6), (31, 79)): {'bw': 47}, ((1, 6), (79, 56)): {'bw': 47}, ((1, 7), (31, 27)): {'bw': 23}, ((1, 7), (27, 34)): {'bw': 23}, ((2, 4), (12, 38)): {'bw': 21}, ((2, 4), (38, 35)): {'bw': 21}, ((2, 5), (12, 90)): {'bw': 32}, ((2, 5), (90, 66)): {'bw': 32}, ((2, 6), (12, 18)): {'bw': 3}, ((2, 6), (18, 56)): {'bw': 3}, ((2, 7), (12, 93)): {'bw': 47}, ((2, 7), (93, 34)): {'bw': 47}, ((3, 6), (92, 38)): {'bw': 34}, ((3, 6), (38, 18)): {'bw': 34}, ((3, 6), (18, 56)): {'bw': 34}, ((3, 7), (92, 50)): {'bw': 34}, ((3, 7), (50, 34)): {'bw': 34}, ((4, 7), (35, 98)): {'bw': 41}, ((4, 7), (98, 34)): {'bw': 41}, ((6, 7), (56, 34)): {'bw': 2}}",874.0,507.0,318.0,159.0,348,159.0,348,159.0,715,367,0.580091533180778,856033.4639046495,496577.76453050034,568.1667786390163,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,14.0
430,361,14,194348.0,329217.0,85301485.56740883,143670871.62941265,0.5903340349981927,0.5937284614478924,94,838,0,10819.006331153303,35642,4647,30995,0.3707515233581584,0.25192479424613234,426,77.00633115330224,10742.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
431,362,15,194998.0,330437.0,85662207.29364756,144347918.56173766,0.5901215662894894,0.5934426221532928,94,839,1,10829.0,34422,4458,29964,0.39634394041976984,0.27680834117732245,430,554.9565019057302,10829.0,8,18,True,"{5: 92, 7: 12, 2: 1, 4: 88, 0: 79, 3: 52, 1: 17, 6: 95}","{(0, 3): [(79, 67), (67, 4), (4, 52)], (0, 4): [(79, 40), (40, 22), (22, 88)], (0, 5): [(79, 92)], (0, 6): [(79, 12), (12, 95)], (0, 7): [(79, 12)], (1, 2): [(17, 44), (44, 1)], (1, 3): [(17, 73), (73, 82), (82, 52)], (1, 5): [(17, 2), (2, 92)], (1, 6): [(17, 3), (3, 46), (46, 95)], (1, 7): [(17, 94), (94, 12)], (2, 6): [(1, 8), (8, 12), (12, 95)], (2, 7): [(1, 8), (8, 12)], (3, 4): [(52, 98), (98, 88)], (3, 5): [(52, 27), (27, 22), (22, 92)], (3, 7): [(52, 89), (89, 12)], (4, 5): [(88, 22), (22, 92)], (5, 6): [(92, 22), (22, 95)], (6, 7): [(95, 12)]}","{(5, 92): {'cpu': 41}, (7, 12): {'cpu': 46}, (2, 1): {'cpu': 39}, (4, 88): {'cpu': 33}, (0, 79): {'cpu': 19}, (3, 52): {'cpu': 6}, (1, 17): {'cpu': 2}, (6, 95): {'cpu': 3}}","{((0, 3), (79, 67)): {'bw': 18}, ((0, 3), (67, 4)): {'bw': 18}, ((0, 3), (4, 52)): {'bw': 18}, ((0, 4), (79, 40)): {'bw': 41}, ((0, 4), (40, 22)): {'bw': 41}, ((0, 4), (22, 88)): {'bw': 41}, ((0, 5), (79, 92)): {'bw': 21}, ((0, 6), (79, 12)): {'bw': 24}, ((0, 6), (12, 95)): {'bw': 24}, ((0, 7), (79, 12)): {'bw': 8}, ((1, 2), (17, 44)): {'bw': 48}, ((1, 2), (44, 1)): {'bw': 48}, ((1, 3), (17, 73)): {'bw': 42}, ((1, 3), (73, 82)): {'bw': 42}, ((1, 3), (82, 52)): {'bw': 42}, ((1, 5), (17, 2)): {'bw': 43}, ((1, 5), (2, 92)): {'bw': 43}, ((1, 6), (17, 3)): {'bw': 15}, ((1, 6), (3, 46)): {'bw': 15}, ((1, 6), (46, 95)): {'bw': 15}, ((1, 7), (17, 94)): {'bw': 26}, ((1, 7), (94, 12)): {'bw': 26}, ((2, 6), (1, 8)): {'bw': 30}, ((2, 6), (8, 12)): {'bw': 30}, ((2, 6), (12, 95)): {'bw': 30}, ((2, 7), (1, 8)): {'bw': 11}, ((2, 7), (8, 12)): {'bw': 11}, ((3, 4), (52, 98)): {'bw': 34}, ((3, 4), (98, 88)): {'bw': 34}, ((3, 5), (52, 27)): {'bw': 2}, ((3, 5), (27, 22)): {'bw': 2}, ((3, 5), (22, 92)): {'bw': 2}, ((3, 7), (52, 89)): {'bw': 42}, ((3, 7), (89, 12)): {'bw': 42}, ((4, 5), (88, 22)): {'bw': 19}, ((4, 5), (22, 92)): {'bw': 19}, ((5, 6), (92, 22)): {'bw': 27}, ((5, 6), (22, 95)): {'bw': 27}, ((6, 7), (95, 12)): {'bw': 10}}",1220.0,650.0,378.0,189.0,461,189.0,461,189.0,1031,570,0.5327868852459017,677046.9323249909,360721.7262387246,295.6735460973153,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,18.0
431,362,14,194998.0,330437.0,85662207.29364756,144347918.56173766,0.5901215662894894,0.5934426221532928,94,840,0,10837.712280378544,35322,4637,30685,0.37210561949898446,0.2594067530712234,398,779.7122803785436,10058.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
432,363,15,195549.0,331362.0,86154132.92343327,145173746.52462655,0.5901370706357397,0.5934553249875556,94,841,1,10849.0,34397,4441,29956,0.398645903859174,0.2770014239857119,431,892.786986906919,10849.0,8,12,True,"{4: 7, 1: 79, 2: 86, 3: 20, 0: 53, 7: 41, 5: 50, 6: 81}","{(0, 4): [(53, 7)], (0, 7): [(53, 41)], (1, 3): [(79, 1), (1, 20)], (1, 4): [(79, 8), (8, 20), (20, 7)], (1, 6): [(79, 72), (72, 81)], (2, 3): [(86, 81), (81, 7), (7, 20)], (2, 4): [(86, 81), (81, 7)], (2, 7): [(86, 27), (27, 41)], (3, 4): [(20, 7)], (3, 5): [(20, 11), (11, 77), (77, 50)], (3, 7): [(20, 8), (8, 57), (57, 41)], (5, 7): [(50, 21), (21, 41)]}","{(4, 7): {'cpu': 44}, (1, 79): {'cpu': 45}, (2, 86): {'cpu': 36}, (3, 20): {'cpu': 12}, (0, 53): {'cpu': 20}, (7, 41): {'cpu': 11}, (5, 50): {'cpu': 19}, (6, 81): {'cpu': 9}}","{((0, 4), (53, 7)): {'bw': 34}, ((0, 7), (53, 41)): {'bw': 50}, ((1, 3), (79, 1)): {'bw': 43}, ((1, 3), (1, 20)): {'bw': 43}, ((1, 4), (79, 8)): {'bw': 13}, ((1, 4), (8, 20)): {'bw': 13}, ((1, 4), (20, 7)): {'bw': 13}, ((1, 6), (79, 72)): {'bw': 21}, ((1, 6), (72, 81)): {'bw': 21}, ((2, 3), (86, 81)): {'bw': 25}, ((2, 3), (81, 7)): {'bw': 25}, ((2, 3), (7, 20)): {'bw': 25}, ((2, 4), (86, 81)): {'bw': 21}, ((2, 4), (81, 7)): {'bw': 21}, ((2, 7), (86, 27)): {'bw': 14}, ((2, 7), (27, 41)): {'bw': 14}, ((3, 4), (20, 7)): {'bw': 13}, ((3, 5), (20, 11)): {'bw': 34}, ((3, 5), (11, 77)): {'bw': 34}, ((3, 5), (77, 50)): {'bw': 34}, ((3, 7), (20, 8)): {'bw': 44}, ((3, 7), (8, 57)): {'bw': 44}, ((3, 7), (57, 41)): {'bw': 44}, ((5, 7), (50, 21)): {'bw': 43}, ((5, 7), (21, 41)): {'bw': 43}}",925.0,551.0,392.0,196.0,355,196.0,355,196.0,729,374,0.5956756756756757,825827.9628889001,491925.62978571234,531.8114916602295,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,12.0
433,364,16,196116.0,332384.0,86598214.14901829,145974189.22753286,0.5900284008857225,0.5932433302577618,94,842,1,10883.0,33375,4170,29205,0.4353419092755586,0.2951270726232713,432,783.2120380687974,10883.0,8,15,True,"{7: 76, 4: 34, 3: 57, 6: 96, 1: 83, 2: 65, 5: 31, 0: 55}","{(0, 6): [(55, 96)], (1, 3): [(83, 8), (8, 57)], (1, 4): [(83, 50), (50, 34)], (1, 7): [(83, 66), (66, 76)], (2, 4): [(65, 6), (6, 61), (61, 34)], (2, 6): [(65, 20), (20, 96)], (2, 7): [(65, 48), (48, 5), (5, 76)], (3, 5): [(57, 5), (5, 31)], (3, 6): [(57, 5), (5, 59), (59, 96)], (3, 7): [(57, 66), (66, 76)], (4, 5): [(34, 53), (53, 5), (5, 31)], (4, 6): [(34, 50), (50, 96)], (4, 7): [(34, 53), (53, 5), (5, 76)], (5, 7): [(31, 5), (5, 23), (23, 76)], (6, 7): [(96, 28), (28, 17), (17, 76)]}","{(7, 76): {'cpu': 47}, (4, 34): {'cpu': 44}, (3, 57): {'cpu': 50}, (6, 96): {'cpu': 36}, (1, 83): {'cpu': 32}, (2, 65): {'cpu': 29}, (5, 31): {'cpu': 5}, (0, 55): {'cpu': 28}}","{((0, 6), (55, 96)): {'bw': 13}, ((1, 3), (83, 8)): {'bw': 6}, ((1, 3), (8, 57)): {'bw': 6}, ((1, 4), (83, 50)): {'bw': 13}, ((1, 4), (50, 34)): {'bw': 13}, ((1, 7), (83, 66)): {'bw': 44}, ((1, 7), (66, 76)): {'bw': 44}, ((2, 4), (65, 6)): {'bw': 45}, ((2, 4), (6, 61)): {'bw': 45}, ((2, 4), (61, 34)): {'bw': 45}, ((2, 6), (65, 20)): {'bw': 7}, ((2, 6), (20, 96)): {'bw': 7}, ((2, 7), (65, 48)): {'bw': 1}, ((2, 7), (48, 5)): {'bw': 1}, ((2, 7), (5, 76)): {'bw': 1}, ((3, 5), (57, 5)): {'bw': 8}, ((3, 5), (5, 31)): {'bw': 8}, ((3, 6), (57, 5)): {'bw': 27}, ((3, 6), (5, 59)): {'bw': 27}, ((3, 6), (59, 96)): {'bw': 27}, ((3, 7), (57, 66)): {'bw': 29}, ((3, 7), (66, 76)): {'bw': 29}, ((4, 5), (34, 53)): {'bw': 31}, ((4, 5), (53, 5)): {'bw': 31}, ((4, 5), (5, 31)): {'bw': 31}, ((4, 6), (34, 50)): {'bw': 4}, ((4, 6), (50, 96)): {'bw': 4}, ((4, 7), (34, 53)): {'bw': 2}, ((4, 7), (53, 5)): {'bw': 2}, ((4, 7), (5, 76)): {'bw': 2}, ((5, 7), (31, 5)): {'bw': 39}, ((5, 7), (5, 23)): {'bw': 39}, ((5, 7), (23, 76)): {'bw': 39}, ((6, 7), (96, 28)): {'bw': 27}, ((6, 7), (28, 17)): {'bw': 27}, ((6, 7), (17, 76)): {'bw': 27}}",1022.0,567.0,542.0,271.0,296,271.0,296,271.0,751,455,0.5547945205479452,800442.7029063109,444081.2255850081,434.5217471477574,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,15.0
433,364,16,196116.0,332384.0,86598214.14901829,145974189.22753286,0.5900284008857225,0.5932433302577618,94,843,0,10897.039847632373,33375,4170,29205,0.4353419092755586,0.2951270726232713,425,177.0398476323742,10720.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
434,364,16,196116.0,332384.0,86598214.14901829,145974189.22753286,0.5900284008857225,0.5932433302577618,94,844,1,10907.0,33375,4170,29205,0.4353419092755586,0.2951270726232713,433,557.0835872041613,10907.0,8,17,False,"{0: 11, 3: 70, 5: 9, 2: 62, 7: 75, 1: 68, 6: 71, 4: 95}","{(0, 1): [(11, 30), (30, 35), (35, 68)], (0, 2): [(11, 89), (89, 62)], (0, 3): [(11, 20), (20, 70)], (0, 4): [(11, 80), (80, 95)], (0, 5): [(11, 49), (49, 9)], (0, 7): [(11, 26), (26, 14), (14, 75)], (1, 3): [(68, 17), (17, 28), (28, 70)], (1, 5): [(68, 74), (74, 9)], (1, 6): [(68, 5), (5, 95), (95, 71)], (1, 7): []}","{(0, 11): {'cpu': 26}, (3, 70): {'cpu': 47}, (5, 9): {'cpu': 27}, (2, 62): {'cpu': 21}, (7, 75): {'cpu': 9}, (1, 68): {'cpu': 4}, (6, 71): {'cpu': 6}, (4, 95): {'cpu': 3}}","{((0, 1), (11, 30)): {'bw': 31}, ((0, 1), (30, 35)): {'bw': 31}, ((0, 1), (35, 68)): {'bw': 31}, ((0, 2), (11, 89)): {'bw': 43}, ((0, 2), (89, 62)): {'bw': 43}, ((0, 3), (11, 20)): {'bw': 11}, ((0, 3), (20, 70)): {'bw': 11}, ((0, 4), (11, 80)): {'bw': 48}, ((0, 4), (80, 95)): {'bw': 48}, ((0, 5), (11, 49)): {'bw': 30}, ((0, 5), (49, 9)): {'bw': 30}, ((0, 7), (11, 26)): {'bw': 33}, ((0, 7), (26, 14)): {'bw': 33}, ((0, 7), (14, 75)): {'bw': 33}, ((1, 3), (68, 17)): {'bw': 11}, ((1, 3), (17, 28)): {'bw': 11}, ((1, 3), (28, 70)): {'bw': 11}, ((1, 5), (68, 74)): {'bw': 35}, ((1, 5), (74, 9)): {'bw': 35}, ((1, 6), (68, 5)): {'bw': 23}, ((1, 6), (5, 95)): {'bw': 23}, ((1, 6), (95, 71)): {'bw': 23}}",0.0,0.0,286.0,143.0,477,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],8.0,10.0
435,364,16,196116.0,332384.0,86598214.14901829,145974189.22753286,0.5900284008857225,0.5932433302577618,94,845,1,10924.0,33375,4170,29205,0.4353419092755586,0.2951270726232713,434,111.62486853295053,10924.0,8,12,False,"{0: 11, 3: 70, 4: 9, 2: 62, 7: 75, 6: 68, 5: 71, 1: 95}","{(0, 1): [(11, 80), (80, 95)], (0, 3): [(11, 26), (26, 70)], (0, 4): [(11, 49), (49, 9)], (1, 2): [(95, 62)], (1, 3): [(95, 34), (34, 0), (0, 70)], (1, 4): [(95, 5), (5, 23), (23, 9)], (1, 5): [(95, 71)], (2, 7): [(62, 58), (58, 87), (87, 75)], (3, 6): [(70, 42), (42, 32), (32, 68)], (4, 5): [(9, 51), (51, 71)], (4, 7): []}","{(0, 11): {'cpu': 42}, (3, 70): {'cpu': 29}, (4, 9): {'cpu': 27}, (2, 62): {'cpu': 22}, (7, 75): {'cpu': 12}, (6, 68): {'cpu': 18}, (5, 71): {'cpu': 23}, (1, 95): {'cpu': 1}}","{((0, 1), (11, 80)): {'bw': 48}, ((0, 1), (80, 95)): {'bw': 48}, ((0, 3), (11, 26)): {'bw': 35}, ((0, 3), (26, 70)): {'bw': 35}, ((0, 4), (11, 49)): {'bw': 22}, ((0, 4), (49, 9)): {'bw': 22}, ((1, 2), (95, 62)): {'bw': 31}, ((1, 3), (95, 34)): {'bw': 32}, ((1, 3), (34, 0)): {'bw': 32}, ((1, 3), (0, 70)): {'bw': 32}, ((1, 4), (95, 5)): {'bw': 4}, ((1, 4), (5, 23)): {'bw': 4}, ((1, 4), (23, 9)): {'bw': 4}, ((1, 5), (95, 71)): {'bw': 17}, ((2, 7), (62, 58)): {'bw': 21}, ((2, 7), (58, 87)): {'bw': 21}, ((2, 7), (87, 75)): {'bw': 21}, ((3, 6), (70, 42)): {'bw': 40}, ((3, 6), (42, 32)): {'bw': 40}, ((3, 6), (32, 68)): {'bw': 40}, ((4, 5), (9, 51)): {'bw': 6}, ((4, 5), (51, 71)): {'bw': 6}}",0.0,0.0,348.0,174.0,302,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],8.0,11.0
435,364,15,196116.0,332384.0,86598214.14901829,145974189.22753286,0.5900284008857225,0.5932433302577618,94,846,0,10940.828850173017,34348,4381,29967,0.40677048070413,0.2767359351241764,422,284.8288501730175,10656.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
436,365,16,196685.0,333347.0,86723846.54385993,146186814.87996256,0.5900308087368418,0.5932398665028096,94,847,1,10955.0,33385,4192,29193,0.4323628977657413,0.2954166968358555,435,220.79507002045497,10955.0,8,16,True,"{1: 99, 3: 22, 0: 21, 5: 20, 4: 83, 6: 33, 7: 11, 2: 62}","{(0, 1): [(21, 91), (91, 99)], (0, 3): [(21, 95), (95, 77), (77, 22)], (0, 4): [(21, 15), (15, 83)], (0, 7): [(21, 33), (33, 20), (20, 11)], (1, 2): [(99, 35), (35, 20), (20, 62)], (1, 3): [(99, 80), (80, 22)], (1, 5): [(99, 35), (35, 20)], (1, 6): [(99, 80), (80, 33)], (1, 7): [(99, 30), (30, 11)], (2, 3): [(62, 83), (83, 22)], (2, 6): [(62, 20), (20, 33)], (3, 4): [(22, 83)], (3, 6): [(22, 83), (83, 33)], (3, 7): [(22, 77), (77, 11)], (5, 6): [(20, 33)], (5, 7): [(20, 49), (49, 11)]}","{(1, 99): {'cpu': 33}, (3, 22): {'cpu': 36}, (0, 21): {'cpu': 26}, (5, 20): {'cpu': 42}, (4, 83): {'cpu': 27}, (6, 33): {'cpu': 16}, (7, 11): {'cpu': 9}, (2, 62): {'cpu': 0}}","{((0, 1), (21, 91)): {'bw': 47}, ((0, 1), (91, 99)): {'bw': 47}, ((0, 3), (21, 95)): {'bw': 33}, ((0, 3), (95, 77)): {'bw': 33}, ((0, 3), (77, 22)): {'bw': 33}, ((0, 4), (21, 15)): {'bw': 30}, ((0, 4), (15, 83)): {'bw': 30}, ((0, 7), (21, 33)): {'bw': 26}, ((0, 7), (33, 20)): {'bw': 26}, ((0, 7), (20, 11)): {'bw': 26}, ((1, 2), (99, 35)): {'bw': 4}, ((1, 2), (35, 20)): {'bw': 4}, ((1, 2), (20, 62)): {'bw': 4}, ((1, 3), (99, 80)): {'bw': 38}, ((1, 3), (80, 22)): {'bw': 38}, ((1, 5), (99, 35)): {'bw': 14}, ((1, 5), (35, 20)): {'bw': 14}, ((1, 6), (99, 80)): {'bw': 40}, ((1, 6), (80, 33)): {'bw': 40}, ((1, 7), (99, 30)): {'bw': 33}, ((1, 7), (30, 11)): {'bw': 33}, ((2, 3), (62, 83)): {'bw': 22}, ((2, 3), (83, 22)): {'bw': 22}, ((2, 6), (62, 20)): {'bw': 10}, ((2, 6), (20, 33)): {'bw': 10}, ((3, 4), (22, 83)): {'bw': 22}, ((3, 6), (22, 83)): {'bw': 4}, ((3, 6), (83, 33)): {'bw': 4}, ((3, 7), (22, 77)): {'bw': 14}, ((3, 7), (77, 11)): {'bw': 14}, ((5, 6), (20, 33)): {'bw': 27}, ((5, 7), (20, 49)): {'bw': 16}, ((5, 7), (49, 11)): {'bw': 16}}",963.0,569.0,378.0,189.0,380,189.0,380,189.0,774,394,0.5908618899273105,212625.65242969815,125632.39484163887,130.45939235891888,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,16.0
436,365,15,196685.0,333347.0,86723846.54385993,146186814.87996256,0.5900308087368418,0.5932398665028096,94,848,0,10960.056102359336,34183,4425,29758,0.4008124576844956,0.28178022349335075,428,178.0561023593367,10782.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
436,365,14,196685.0,333347.0,86723846.54385993,146186814.87996256,0.5900308087368418,0.5932398665028096,94,849,0,10966.658577383203,35253,4639,30614,0.3718348002708193,0.26112036299567976,410,611.6585773832027,10355.0,8,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
