v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
570,246,11,130703.0,240869.0,70518472.8370806,130467368.31107223,0.5426310567154761,0.5405065937173195,85,1120,0,14241.426557920095,36579,5041,31538,0.30803019903912143,0.20555191697314723,559,250.42655792009398,13991.0,8,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
571,246,11,130703.0,240869.0,70518472.8370806,130467368.31107223,0.5426310567154761,0.5405065937173195,85,1121,1,14254.0,36579,5041,31538,0.30803019903912143,0.20555191697314723,570,427.92531551919126,14254.0,8,16,False,"{0: 91, 1: 70, 2: 24}","{(2, 0): [(24, 67), (67, 30), (30, 91)], (2, 1): []}","{(0, 91): {'cpu': 42}, (1, 70): {'cpu': 16}, (2, 24): {'cpu': 34}}","{((2, 0), (24, 67)): {'bw': 14}, ((2, 0), (67, 30)): {'bw': 14}, ((2, 0), (30, 91)): {'bw': 14}}",0.0,0.0,392.0,196.0,364,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],3.0,2.0
571,246,11,130703.0,240869.0,70518472.8370806,130467368.31107223,0.5426310567154761,0.5405065937173195,85,1122,0,14256.360304624273,36579,5041,31538,0.30803019903912143,0.20555191697314723,557,317.3603046242739,13939.0,8,15,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
572,247,12,131235.0,241921.0,70766374.71331821,130957580.291903,0.5424704758991572,0.5403763154113015,85,1123,1,14272.0,35527,4880,30647,0.3301304049416609,0.22799637261322991,571,465.9809703714625,14272.0,8,12,True,"{0: 75, 1: 91, 2: 30, 3: 24, 4: 59, 5: 70, 6: 3, 7: 0}","{(1, 0): [(91, 60), (60, 65), (65, 75)], (2, 0): [(30, 46), (46, 1), (1, 75)], (3, 0): [(24, 39), (39, 75)], (4, 1): [(59, 64), (64, 91)], (4, 2): [(59, 20), (20, 46), (46, 30)], (4, 3): [(59, 24)], (5, 0): [(70, 1), (1, 75)], (5, 2): [(70, 59), (59, 64), (64, 30)], (6, 0): [(3, 35), (35, 32), (32, 75)], (6, 1): [(3, 81), (81, 91)], (7, 1): [(0, 30), (30, 91)], (7, 6): [(0, 30), (30, 97), (97, 3)]}","{(0, 75): {'cpu': 11}, (1, 91): {'cpu': 40}, (2, 30): {'cpu': 19}, (3, 24): {'cpu': 37}, (4, 59): {'cpu': 6}, (5, 70): {'cpu': 21}, (6, 3): {'cpu': 4}, (7, 0): {'cpu': 23}}","{((1, 0), (91, 60)): {'bw': 49}, ((1, 0), (60, 65)): {'bw': 49}, ((1, 0), (65, 75)): {'bw': 49}, ((2, 0), (30, 46)): {'bw': 18}, ((2, 0), (46, 1)): {'bw': 18}, ((2, 0), (1, 75)): {'bw': 18}, ((3, 0), (24, 39)): {'bw': 33}, ((3, 0), (39, 75)): {'bw': 33}, ((4, 1), (59, 64)): {'bw': 48}, ((4, 1), (64, 91)): {'bw': 48}, ((4, 2), (59, 20)): {'bw': 37}, ((4, 2), (20, 46)): {'bw': 37}, ((4, 2), (46, 30)): {'bw': 37}, ((4, 3), (59, 24)): {'bw': 40}, ((5, 0), (70, 1)): {'bw': 4}, ((5, 0), (1, 75)): {'bw': 4}, ((5, 2), (70, 59)): {'bw': 16}, ((5, 2), (59, 64)): {'bw': 16}, ((5, 2), (64, 30)): {'bw': 16}, ((6, 0), (3, 35)): {'bw': 38}, ((6, 0), (35, 32)): {'bw': 38}, ((6, 0), (32, 75)): {'bw': 38}, ((6, 1), (3, 81)): {'bw': 43}, ((6, 1), (81, 91)): {'bw': 43}, ((7, 1), (0, 30)): {'bw': 14}, ((7, 1), (30, 91)): {'bw': 14}, ((7, 6), (0, 30)): {'bw': 31}, ((7, 6), (30, 97)): {'bw': 31}, ((7, 6), (97, 3)): {'bw': 31}}",1052.0,532.0,322.0,161.0,371,161.0,371,161.0,891,520,0.5057034220532319,490211.98083077854,247901.87623761804,235.64817132853426,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,12.0
572,247,11,131235.0,241921.0,70766374.71331821,130957580.291903,0.5424704758991572,0.5403763154113015,85,1124,0,14281.30318394286,36689,5075,31614,0.303363074811256,0.20363746284447581,565,128.30318394285982,14153.0,8,15,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
573,248,12,131751.0,242897.0,71484172.70294252,132315275.71413812,0.5424150977574856,0.5402563862496211,85,1125,1,14298.0,35713,4868,30845,0.3317776252573782,0.2230087158043227,572,1391.0813752408974,14298.0,8,12,True,"{0: 69, 1: 33, 2: 63, 3: 54, 4: 11, 5: 0, 6: 62, 7: 29}","{(1, 0): [(33, 67), (67, 69)], (2, 1): [(63, 5), (5, 32), (32, 33)], (3, 2): [(54, 36), (36, 63)], (4, 1): [(11, 41), (41, 33)], (4, 3): [(11, 48), (48, 54)], (5, 4): [(0, 47), (47, 51), (51, 11)], (6, 3): [(62, 74), (74, 41), (41, 54)], (6, 4): [(62, 4), (4, 51), (51, 11)], (7, 3): [(29, 19), (19, 89), (89, 54)], (7, 4): [(29, 65), (65, 11)], (7, 5): [(29, 60), (60, 0)], (7, 6): [(29, 43), (43, 9), (9, 62)]}","{(0, 69): {'cpu': 24}, (1, 33): {'cpu': 25}, (2, 63): {'cpu': 28}, (3, 54): {'cpu': 12}, (4, 11): {'cpu': 50}, (5, 0): {'cpu': 0}, (6, 62): {'cpu': 39}, (7, 29): {'cpu': 29}}","{((1, 0), (33, 67)): {'bw': 38}, ((1, 0), (67, 69)): {'bw': 38}, ((2, 1), (63, 5)): {'bw': 32}, ((2, 1), (5, 32)): {'bw': 32}, ((2, 1), (32, 33)): {'bw': 32}, ((3, 2), (54, 36)): {'bw': 35}, ((3, 2), (36, 63)): {'bw': 35}, ((4, 1), (11, 41)): {'bw': 27}, ((4, 1), (41, 33)): {'bw': 27}, ((4, 3), (11, 48)): {'bw': 29}, ((4, 3), (48, 54)): {'bw': 29}, ((5, 4), (0, 47)): {'bw': 37}, ((5, 4), (47, 51)): {'bw': 37}, ((5, 4), (51, 11)): {'bw': 37}, ((6, 3), (62, 74)): {'bw': 45}, ((6, 3), (74, 41)): {'bw': 45}, ((6, 3), (41, 54)): {'bw': 45}, ((6, 4), (62, 4)): {'bw': 29}, ((6, 4), (4, 51)): {'bw': 29}, ((6, 4), (51, 11)): {'bw': 29}, ((7, 3), (29, 19)): {'bw': 7}, ((7, 3), (19, 89)): {'bw': 7}, ((7, 3), (89, 54)): {'bw': 7}, ((7, 4), (29, 65)): {'bw': 23}, ((7, 4), (65, 11)): {'bw': 23}, ((7, 5), (29, 60)): {'bw': 6}, ((7, 5), (60, 0)): {'bw': 6}, ((7, 6), (29, 43)): {'bw': 1}, ((7, 6), (43, 9)): {'bw': 1}, ((7, 6), (9, 62)): {'bw': 1}}",976.0,516.0,414.0,207.0,309,207.0,309,207.0,769,460,0.5286885245901639,1357695.422235116,717797.9896243031,735.4487598609662,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,12.0
574,248,12,131751.0,242897.0,71484172.70294252,132315275.71413812,0.5424150977574856,0.5402563862496211,85,1126,1,14321.0,35713,4868,30845,0.3317776252573782,0.2230087158043227,573,292.11310201232,14321.0,8,11,False,"{0: 64, 1: 61, 2: 50, 3: 25, 4: 17, 5: 55, 6: 47}","{(1, 0): [(61, 24), (24, 25), (25, 64)], (3, 0): [(25, 4), (4, 77), (77, 64)], (3, 1): [(25, 43), (43, 9), (9, 61)], (3, 2): [(25, 18), (18, 50)], (4, 1): [(17, 61)], (4, 2): [(17, 8), (8, 69), (69, 50)], (5, 2): [(55, 78), (78, 50)], (6, 0): [(47, 64)], (6, 1): [(47, 41), (41, 61)], (6, 3): []}","{(0, 64): {'cpu': 5}, (1, 61): {'cpu': 39}, (2, 50): {'cpu': 22}, (3, 25): {'cpu': 25}, (4, 17): {'cpu': 48}, (5, 55): {'cpu': 1}, (6, 47): {'cpu': 10}}","{((1, 0), (61, 24)): {'bw': 45}, ((1, 0), (24, 25)): {'bw': 45}, ((1, 0), (25, 64)): {'bw': 45}, ((3, 0), (25, 4)): {'bw': 40}, ((3, 0), (4, 77)): {'bw': 40}, ((3, 0), (77, 64)): {'bw': 40}, ((3, 1), (25, 43)): {'bw': 41}, ((3, 1), (43, 9)): {'bw': 41}, ((3, 1), (9, 61)): {'bw': 41}, ((3, 2), (25, 18)): {'bw': 30}, ((3, 2), (18, 50)): {'bw': 30}, ((4, 1), (17, 61)): {'bw': 41}, ((4, 2), (17, 8)): {'bw': 40}, ((4, 2), (8, 69)): {'bw': 40}, ((4, 2), (69, 50)): {'bw': 40}, ((5, 2), (55, 78)): {'bw': 1}, ((5, 2), (78, 50)): {'bw': 1}, ((6, 0), (47, 64)): {'bw': 5}, ((6, 1), (47, 41)): {'bw': 1}, ((6, 1), (41, 61)): {'bw': 1}}",0.0,0.0,356.0,178.0,337,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],7.0,10.0
574,248,12,131751.0,242897.0,71484172.70294252,132315275.71413812,0.5424150977574856,0.5402563862496211,85,1127,0,14330.687378322147,35713,4868,30845,0.3317776252573782,0.2230087158043227,551,539.6873783221473,13791.0,8,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
575,248,12,131751.0,242897.0,71484172.70294252,132315275.71413812,0.5424150977574856,0.5402563862496211,85,1128,1,14341.0,35713,4868,30845,0.3317776252573782,0.2230087158043227,574,223.67434423669746,14341.0,8,16,False,"{0: 55, 1: 17, 2: 47, 3: 25, 4: 64, 5: 50, 6: 44, 7: 1}","{(1, 0): [(17, 18), (18, 74), (74, 55)], (2, 0): [(47, 2), (2, 74), (74, 55)], (2, 1): [(47, 52), (52, 17)], (3, 0): [(25, 51), (51, 55)], (3, 1): [(25, 18), (18, 17)], (3, 2): [(25, 43), (43, 47)], (4, 2): [(64, 47)], (4, 3): [(64, 25)], (5, 2): [(50, 5), (5, 47)], (5, 4): [(50, 64)], (6, 0): [(44, 36), (36, 65), (65, 55)], (6, 2): [(44, 41), (41, 47)], (6, 3): [(44, 19), (19, 25)], (6, 4): [(44, 3), (3, 35), (35, 64)], (7, 0): [(1, 95), (95, 20), (20, 55)], (7, 3): []}","{(0, 55): {'cpu': 23}, (1, 17): {'cpu': 44}, (2, 47): {'cpu': 3}, (3, 25): {'cpu': 36}, (4, 64): {'cpu': 12}, (5, 50): {'cpu': 40}, (6, 44): {'cpu': 38}, (7, 1): {'cpu': 33}}","{((1, 0), (17, 18)): {'bw': 12}, ((1, 0), (18, 74)): {'bw': 12}, ((1, 0), (74, 55)): {'bw': 12}, ((2, 0), (47, 2)): {'bw': 26}, ((2, 0), (2, 74)): {'bw': 26}, ((2, 0), (74, 55)): {'bw': 26}, ((2, 1), (47, 52)): {'bw': 9}, ((2, 1), (52, 17)): {'bw': 9}, ((3, 0), (25, 51)): {'bw': 28}, ((3, 0), (51, 55)): {'bw': 28}, ((3, 1), (25, 18)): {'bw': 42}, ((3, 1), (18, 17)): {'bw': 42}, ((3, 2), (25, 43)): {'bw': 36}, ((3, 2), (43, 47)): {'bw': 36}, ((4, 2), (64, 47)): {'bw': 29}, ((4, 3), (64, 25)): {'bw': 11}, ((5, 2), (50, 5)): {'bw': 33}, ((5, 2), (5, 47)): {'bw': 33}, ((5, 4), (50, 64)): {'bw': 9}, ((6, 0), (44, 36)): {'bw': 46}, ((6, 0), (36, 65)): {'bw': 46}, ((6, 0), (65, 55)): {'bw': 46}, ((6, 2), (44, 41)): {'bw': 42}, ((6, 2), (41, 47)): {'bw': 42}, ((6, 3), (44, 19)): {'bw': 48}, ((6, 3), (19, 25)): {'bw': 48}, ((6, 4), (44, 3)): {'bw': 17}, ((6, 4), (3, 35)): {'bw': 17}, ((6, 4), (35, 64)): {'bw': 17}, ((7, 0), (1, 95)): {'bw': 31}, ((7, 0), (95, 20)): {'bw': 31}, ((7, 0), (20, 55)): {'bw': 31}}",0.0,0.0,458.0,229.0,468,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],8.0,16.0
576,249,13,132374.0,243949.0,72128272.86721198,133402905.52603455,0.5426298119688951,0.5406799243449434,85,1129,1,14366.0,34661,4605,30056,0.367879203843514,0.2428837724822409,575,1033.8686424871007,14366.0,8,15,True,"{0: 61, 1: 55, 2: 25, 3: 44, 4: 64, 5: 17, 6: 50, 7: 47}","{(1, 0): [(55, 63), (63, 56), (56, 61)], (2, 0): [(25, 24), (24, 61)], (3, 2): [(44, 19), (19, 25)], (4, 1): [(64, 74), (74, 55)], (4, 2): [(64, 25)], (4, 3): [(64, 7), (7, 69), (69, 44)], (5, 1): [(17, 18), (18, 74), (74, 55)], (5, 2): [(17, 18), (18, 25)], (5, 4): [(17, 8), (8, 77), (77, 64)], (6, 3): [(50, 5), (5, 44)], (6, 5): [(50, 18), (18, 17)], (7, 0): [(47, 41), (41, 61)], (7, 3): [(47, 1), (1, 44)], (7, 5): [(47, 52), (52, 17)], (7, 6): [(47, 5), (5, 50)]}","{(0, 61): {'cpu': 45}, (1, 55): {'cpu': 16}, (2, 25): {'cpu': 44}, (3, 44): {'cpu': 46}, (4, 64): {'cpu': 12}, (5, 17): {'cpu': 47}, (6, 50): {'cpu': 19}, (7, 47): {'cpu': 34}}","{((1, 0), (55, 63)): {'bw': 18}, ((1, 0), (63, 56)): {'bw': 18}, ((1, 0), (56, 61)): {'bw': 18}, ((2, 0), (25, 24)): {'bw': 22}, ((2, 0), (24, 61)): {'bw': 22}, ((3, 2), (44, 19)): {'bw': 44}, ((3, 2), (19, 25)): {'bw': 44}, ((4, 1), (64, 74)): {'bw': 14}, ((4, 1), (74, 55)): {'bw': 14}, ((4, 2), (64, 25)): {'bw': 16}, ((4, 3), (64, 7)): {'bw': 46}, ((4, 3), (7, 69)): {'bw': 46}, ((4, 3), (69, 44)): {'bw': 46}, ((5, 1), (17, 18)): {'bw': 1}, ((5, 1), (18, 74)): {'bw': 1}, ((5, 1), (74, 55)): {'bw': 1}, ((5, 2), (17, 18)): {'bw': 35}, ((5, 2), (18, 25)): {'bw': 35}, ((5, 4), (17, 8)): {'bw': 20}, ((5, 4), (8, 77)): {'bw': 20}, ((5, 4), (77, 64)): {'bw': 20}, ((6, 3), (50, 5)): {'bw': 43}, ((6, 3), (5, 44)): {'bw': 43}, ((6, 5), (50, 18)): {'bw': 24}, ((6, 5), (18, 17)): {'bw': 24}, ((7, 0), (47, 41)): {'bw': 28}, ((7, 0), (41, 61)): {'bw': 28}, ((7, 3), (47, 1)): {'bw': 15}, ((7, 3), (1, 44)): {'bw': 15}, ((7, 5), (47, 52)): {'bw': 24}, ((7, 5), (52, 17)): {'bw': 24}, ((7, 6), (47, 5)): {'bw': 10}, ((7, 6), (5, 50)): {'bw': 10}}",1052.0,623.0,526.0,263.0,360,263.0,360,263.0,789,429,0.5922053231939164,1087629.8118964299,644100.1642694637,612.2625135641291,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,15.0
576,249,12,132374.0,243949.0,72128272.86721198,133402905.52603455,0.5426298119688951,0.5406799243449434,85,1130,0,14381.375009801244,35428,4831,30597,0.33685655456417296,0.2292558819084085,566,207.37500980124392,14174.0,8,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
577,249,12,132374.0,243949.0,72128272.86721198,133402905.52603455,0.5426298119688951,0.5406799243449434,85,1131,1,14391.0,35428,4831,30597,0.33685655456417296,0.2292558819084085,576,81.64210579696676,14391.0,8,11,False,"{0: 94, 1: 92, 2: 90, 3: 64, 4: 49, 5: 4, 6: 2, 7: 0}","{(2, 0): [(90, 32), (32, 7), (7, 94)], (3, 1): [(64, 77), (77, 92)], (4, 0): [(49, 7), (7, 94)], (4, 2): [(49, 33), (33, 90)], (4, 3): [(49, 7), (7, 50), (50, 64)], (5, 0): [(4, 51), (51, 94)], (6, 5): [(2, 43), (43, 25), (25, 4)], (7, 0): []}","{(0, 94): {'cpu': 19}, (1, 92): {'cpu': 5}, (2, 90): {'cpu': 30}, (3, 64): {'cpu': 6}, (4, 49): {'cpu': 41}, (5, 4): {'cpu': 46}, (6, 2): {'cpu': 9}, (7, 0): {'cpu': 7}}","{((2, 0), (90, 32)): {'bw': 34}, ((2, 0), (32, 7)): {'bw': 34}, ((2, 0), (7, 94)): {'bw': 34}, ((3, 1), (64, 77)): {'bw': 28}, ((3, 1), (77, 92)): {'bw': 28}, ((4, 0), (49, 7)): {'bw': 1}, ((4, 0), (7, 94)): {'bw': 1}, ((4, 2), (49, 33)): {'bw': 46}, ((4, 2), (33, 90)): {'bw': 46}, ((4, 3), (49, 7)): {'bw': 43}, ((4, 3), (7, 50)): {'bw': 43}, ((4, 3), (50, 64)): {'bw': 43}, ((5, 0), (4, 51)): {'bw': 40}, ((5, 0), (51, 94)): {'bw': 40}, ((6, 5), (2, 43)): {'bw': 49}, ((6, 5), (43, 25)): {'bw': 49}, ((6, 5), (25, 4)): {'bw': 49}}",0.0,0.0,326.0,163.0,352,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],8.0,8.0
577,249,12,132374.0,243949.0,72128272.86721198,133402905.52603455,0.5426298119688951,0.5406799243449434,85,1132,0,14417.60202037918,35428,4831,30597,0.33685655456417296,0.2292558819084085,553,572.60202037918,13845.0,8,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
578,250,13,133080.0,245443.0,72616540.92158158,134436152.65525293,0.5422032814136072,0.5401563455017855,85,1133,1,14420.0,33934,4641,29293,0.3629375428963624,0.2621038843266663,577,691.5978107218045,14420.0,8,16,True,"{0: 86, 1: 64, 2: 92, 3: 90, 4: 94, 5: 2, 6: 4, 7: 1}","{(2, 0): [(92, 15), (15, 86)], (3, 0): [(90, 80), (80, 86)], (3, 2): [(90, 32), (32, 4), (4, 92)], (4, 0): [(94, 18), (18, 86)], (4, 3): [(94, 7), (7, 32), (32, 90)], (5, 1): [(2, 47), (47, 64)], (5, 2): [(2, 74), (74, 80), (80, 92)], (5, 3): [(2, 43), (43, 9), (9, 90)], (6, 0): [(4, 51), (51, 86)], (6, 1): [(4, 25), (25, 64)], (6, 5): [(4, 77), (77, 53), (53, 2)], (7, 1): [(1, 43), (43, 35), (35, 64)], (7, 2): [(1, 45), (45, 92)], (7, 4): [(1, 75), (75, 18), (18, 94)], (7, 5): [(1, 47), (47, 2)], (7, 6): [(1, 43), (43, 25), (25, 4)]}","{(0, 86): {'cpu': 12}, (1, 64): {'cpu': 21}, (2, 92): {'cpu': 7}, (3, 90): {'cpu': 36}, (4, 94): {'cpu': 26}, (5, 2): {'cpu': 16}, (6, 4): {'cpu': 47}, (7, 1): {'cpu': 25}}","{((2, 0), (92, 15)): {'bw': 13}, ((2, 0), (15, 86)): {'bw': 13}, ((3, 0), (90, 80)): {'bw': 46}, ((3, 0), (80, 86)): {'bw': 46}, ((3, 2), (90, 32)): {'bw': 44}, ((3, 2), (32, 4)): {'bw': 44}, ((3, 2), (4, 92)): {'bw': 44}, ((4, 0), (94, 18)): {'bw': 41}, ((4, 0), (18, 86)): {'bw': 41}, ((4, 3), (94, 7)): {'bw': 37}, ((4, 3), (7, 32)): {'bw': 37}, ((4, 3), (32, 90)): {'bw': 37}, ((5, 1), (2, 47)): {'bw': 38}, ((5, 1), (47, 64)): {'bw': 38}, ((5, 2), (2, 74)): {'bw': 35}, ((5, 2), (74, 80)): {'bw': 35}, ((5, 2), (80, 92)): {'bw': 35}, ((5, 3), (2, 43)): {'bw': 34}, ((5, 3), (43, 9)): {'bw': 34}, ((5, 3), (9, 90)): {'bw': 34}, ((6, 0), (4, 51)): {'bw': 26}, ((6, 0), (51, 86)): {'bw': 26}, ((6, 1), (4, 25)): {'bw': 43}, ((6, 1), (25, 64)): {'bw': 43}, ((6, 5), (4, 77)): {'bw': 27}, ((6, 5), (77, 53)): {'bw': 27}, ((6, 5), (53, 2)): {'bw': 27}, ((7, 1), (1, 43)): {'bw': 40}, ((7, 1), (43, 35)): {'bw': 40}, ((7, 1), (35, 64)): {'bw': 40}, ((7, 2), (1, 45)): {'bw': 17}, ((7, 2), (45, 92)): {'bw': 17}, ((7, 4), (1, 75)): {'bw': 22}, ((7, 4), (75, 18)): {'bw': 22}, ((7, 4), (18, 94)): {'bw': 22}, ((7, 5), (1, 47)): {'bw': 20}, ((7, 5), (47, 2)): {'bw': 20}, ((7, 6), (1, 43)): {'bw': 33}, ((7, 6), (43, 25)): {'bw': 33}, ((7, 6), (25, 4)): {'bw': 33}}",1494.0,706.0,380.0,190.0,516,190.0,516,190.0,1304,788,0.4725568942436412,1033247.129218376,488268.054369594,326.8193135003976,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,16.0
579,251,14,133625.0,246310.0,72676119.95332567,134530932.50942197,0.5425074093621859,0.5402186589930591,86,1134,1,14438.0,33067,4380,28687,0.3987645847632121,0.27736913698423094,578,109.31932430110047,14438.0,8,13,True,"{0: 5, 1: 94, 2: 53, 3: 73, 4: 3, 5: 68, 6: 72, 7: 6}","{(3, 0): [(73, 41), (41, 5)], (3, 1): [(73, 80), (80, 28), (28, 94)], (3, 2): [(73, 3), (3, 2), (2, 53)], (4, 1): [(3, 58), (58, 18), (18, 94)], (4, 3): [(3, 73)], (5, 1): [(68, 82), (82, 7), (7, 94)], (5, 2): [(68, 30), (30, 53)], (6, 0): [(72, 5)], (7, 0): [(6, 10), (10, 40), (40, 5)], (7, 1): [(6, 10), (10, 7), (7, 94)], (7, 2): [(6, 25), (25, 78), (78, 53)], (7, 4): [(6, 27), (27, 3)], (7, 6): [(6, 10), (10, 72)]}","{(0, 5): {'cpu': 34}, (1, 94): {'cpu': 31}, (2, 53): {'cpu': 40}, (3, 73): {'cpu': 27}, (4, 3): {'cpu': 9}, (5, 68): {'cpu': 22}, (6, 72): {'cpu': 49}, (7, 6): {'cpu': 49}}","{((3, 0), (73, 41)): {'bw': 17}, ((3, 0), (41, 5)): {'bw': 17}, ((3, 1), (73, 80)): {'bw': 2}, ((3, 1), (80, 28)): {'bw': 2}, ((3, 1), (28, 94)): {'bw': 2}, ((3, 2), (73, 3)): {'bw': 0}, ((3, 2), (3, 2)): {'bw': 0}, ((3, 2), (2, 53)): {'bw': 0}, ((4, 1), (3, 58)): {'bw': 8}, ((4, 1), (58, 18)): {'bw': 8}, ((4, 1), (18, 94)): {'bw': 8}, ((4, 3), (3, 73)): {'bw': 47}, ((5, 1), (68, 82)): {'bw': 50}, ((5, 1), (82, 7)): {'bw': 50}, ((5, 1), (7, 94)): {'bw': 50}, ((5, 2), (68, 30)): {'bw': 3}, ((5, 2), (30, 53)): {'bw': 3}, ((6, 0), (72, 5)): {'bw': 31}, ((7, 0), (6, 10)): {'bw': 3}, ((7, 0), (10, 40)): {'bw': 3}, ((7, 0), (40, 5)): {'bw': 3}, ((7, 1), (6, 10)): {'bw': 5}, ((7, 1), (10, 7)): {'bw': 5}, ((7, 1), (7, 94)): {'bw': 5}, ((7, 2), (6, 25)): {'bw': 48}, ((7, 2), (25, 78)): {'bw': 48}, ((7, 2), (78, 53)): {'bw': 48}, ((7, 4), (6, 27)): {'bw': 42}, ((7, 4), (27, 3)): {'bw': 42}, ((7, 6), (6, 10)): {'bw': 28}, ((7, 6), (10, 72)): {'bw': 28}}",867.0,545.0,522.0,261.0,284,261.0,284,261.0,606,322,0.6286043829296425,94779.8541690541,59579.03174409975,68.71860639457873,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,13.0
580,251,14,133625.0,246310.0,72676119.95332567,134530932.50942197,0.5425074093621859,0.5402186589930591,86,1135,1,14458.0,33067,4380,28687,0.3987645847632121,0.27736913698423094,579,2835.0533399457354,14458.0,8,14,False,"{0: 65, 1: 71, 2: 79, 3: 31, 4: 2}","{(2, 0): [(79, 12), (12, 65)], (3, 0): [(31, 55), (55, 65)], (3, 2): [(31, 55), (55, 79)], (4, 0): []}","{(0, 65): {'cpu': 47}, (1, 71): {'cpu': 21}, (2, 79): {'cpu': 42}, (3, 31): {'cpu': 19}, (4, 2): {'cpu': 39}}","{((2, 0), (79, 12)): {'bw': 6}, ((2, 0), (12, 65)): {'bw': 6}, ((3, 0), (31, 55)): {'bw': 3}, ((3, 0), (55, 65)): {'bw': 3}, ((3, 2), (31, 55)): {'bw': 20}, ((3, 2), (55, 79)): {'bw': 20}}",0.0,0.0,634.0,317.0,225,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],5.0,4.0
580,251,14,133625.0,246310.0,72676119.95332567,134530932.50942197,0.5425074093621859,0.5402186589930591,86,1136,0,14472.642105796967,33067,4380,28687,0.3987645847632121,0.27736913698423094,576,81.64210579696676,14391.0,8,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
