update_time,lr,loss/loss,loss/actor_loss,loss/critic_loss,loss/entropy_loss,value/logprob,value/old_action_logprob,value/value,value/return,value/advantage,value/reward,grad/grad_clipped
7181,0.001,-0.012582208,-0.0001805611,0.00402522,2.2863195,-2.4362571,-2.436096,0.5922841,0.58526874,-3.7252903e-09,0.07613062,0.04759642
7202,0.001,-0.013561566,-0.00081549585,0.003801201,2.289394,-2.4470108,-2.4476132,0.58176684,0.58454114,0.0,0.07550764,0.06945804
7223,0.001,-0.011486833,0.00019325316,0.0042558215,2.197633,-2.2436743,-2.2438242,0.5722693,0.5835134,0.0,0.07447781,0.04261544
7244,0.001,-0.012705604,-0.00019854493,0.005162142,2.4039292,-2.3640838,-2.3644745,0.6023531,0.5846894,-1.4901161e-08,0.07652876,0.06536017
7265,0.001,-0.0115741985,-7.854961e-05,0.005960688,2.3019962,-2.4324493,-2.4321892,0.59290767,0.60775954,2.2351742e-08,0.07771845,0.061047573
7286,0.001,-0.014654865,-0.0003999062,0.0034991691,2.4493709,-2.7009254,-2.700937,0.5846278,0.59471065,1.1175871e-08,0.076412514,0.063637674
7307,0.001,-0.013628393,-0.00094018504,0.003411014,2.293519,-2.1250732,-2.1253603,0.5810015,0.5851421,-1.4901161e-08,0.07513666,0.04978694
7328,0.001,-0.012220548,-0.0008885097,0.004727364,2.2312443,-2.1446078,-2.1446254,0.6245868,0.6198935,-5.5879354e-09,0.079667956,0.043005697
7349,0.001,-0.015550941,-0.0013370402,0.0028818005,2.4843457,-2.6637685,-2.6630285,0.58260906,0.5851685,-3.7252903e-09,0.07574974,0.048223272
7370,0.001,-0.010800364,0.0007075947,0.0040974617,2.2522666,-2.3141766,-2.3140168,0.60987866,0.5998594,-8.381903e-09,0.07837987,0.059125684
7391,0.001,-0.014062527,2.3059547e-05,0.0024968595,2.4170802,-2.523752,-2.5236394,0.5680374,0.58299303,-1.1175871e-08,0.07502673,0.04987089
7412,0.001,-0.013654065,-0.000338234,0.0033917732,2.3813214,-2.2879786,-2.2880125,0.5689258,0.5794751,1.8626451e-08,0.074577324,0.042300746
7433,0.001,-0.01370415,-0.0009550308,0.0031757087,2.2824075,-2.195368,-2.1958537,0.5734644,0.579533,2.2817403e-08,0.074741505,0.046574675
7454,0.001,-0.011951767,-3.0206516e-05,0.0034049514,2.1786995,-1.9345803,-1.9352806,0.61471903,0.6018897,1.1175871e-08,0.07850474,0.04912741
7475,0.001,-0.01397128,-0.0011195522,0.005462699,2.4663904,-2.565341,-2.5645497,0.58234036,0.58970594,3.7252903e-09,0.07544664,0.046699133
7496,0.001,-0.011793147,-0.00023092702,0.005252541,2.2827969,-2.1874664,-2.1876807,0.587368,0.5915979,-2.2351742e-08,0.07659531,0.031097597
7517,0.001,-0.013250228,-0.0010718629,0.0037764544,2.2776265,-2.4489722,-2.4484136,0.5807874,0.5930663,1.1175871e-08,0.0759647,0.06460491
7538,0.001,-0.0150594,-0.001838977,0.0031749145,2.367217,-2.4160142,-2.4157786,0.57741064,0.58616346,4.656613e-10,0.07467195,0.06140328
7559,0.001,-0.011584222,-0.0004707966,0.0064513604,2.2690272,-2.4389985,-2.4390082,0.621357,0.6100051,-3.7252903e-09,0.07909769,0.051923234
7580,0.001,-0.014353202,-0.0006473744,0.0032146175,2.403959,-2.4061866,-2.4061856,0.5839253,0.5853149,-1.3969839e-08,0.07609285,0.03525432
7601,0.001,-0.0130569935,-0.000121092424,0.0033164686,2.3174121,-2.0631287,-2.063786,0.58157265,0.57421756,-1.8626451e-09,0.07550739,0.045442637
7622,0.001,-0.013304883,-0.0002609007,0.0028447404,2.2912874,-2.2174177,-2.2175624,0.5917266,0.5946679,1.6763806e-08,0.077096134,0.035471875
7643,0.001,-0.012977112,-0.00081472285,0.003664156,2.253576,-2.4035687,-2.4028072,0.5935915,0.5874205,1.3969839e-08,0.07633212,0.041219752
7664,0.001,-0.010442519,-0.00044940785,0.004189205,2.0973618,-2.0905669,-2.0905032,0.6194719,0.6036072,1.6763806e-08,0.079545915,0.06424552
7685,0.001,-0.012889582,-0.0010018423,0.0038989084,2.2654293,-2.2198246,-2.2197275,0.5947934,0.5903478,-1.8626451e-08,0.07627845,0.051551655
7706,0.001,-0.014147722,-0.0006877789,0.0041104313,2.4150093,-2.246374,-2.2466989,0.61063313,0.60312074,-6.519258e-09,0.07803298,0.04923104
7727,0.001,-0.01164705,0.00021152571,0.0023953598,2.162667,-2.260935,-2.2606277,0.5865097,0.5790466,0.0,0.07486093,0.046769116
7748,0.001,-0.010939689,-0.0009285845,0.0059501147,2.1386886,-2.3769615,-2.376657,0.59642065,0.60102224,1.1175871e-08,0.076961555,0.052768804
7769,0.001,-0.012264704,0.0001888629,0.0045093996,2.352429,-2.534782,-2.5339875,0.5910641,0.5771775,-1.8626451e-08,0.07540664,0.051838886
7790,0.001,-0.0111674545,-0.00017501973,0.004385598,2.17165,-2.3841279,-2.3832958,0.6262578,0.61237264,-3.1664968e-08,0.08057938,0.045508068
7811,0.001,-0.012968259,0.000108362176,0.002708201,2.3088813,-2.3061173,-2.3061001,0.5786674,0.5808326,-1.1175871e-08,0.07480445,0.020712795
7832,0.001,-0.011654914,-0.00049017,0.003373336,2.1030073,-2.0913672,-2.0912623,0.5801022,0.5860973,3.7252903e-09,0.07615343,0.03497843
7853,0.001,-0.012557895,-0.00084052794,0.002820687,2.1910646,-2.3333042,-2.3324306,0.58765143,0.58188474,1.9557774e-08,0.07500377,0.03799611
7874,0.001,-0.010900883,-0.0010931157,0.0037692783,2.0171974,-1.8525896,-1.8533739,0.59939665,0.6051764,3.7252903e-09,0.07756707,0.04449604
7895,0.001,-0.012864287,-0.0014452115,0.0047597,2.2815003,-2.3059082,-2.3055496,0.6001971,0.60348266,7.450581e-09,0.0773616,0.049768865
7916,0.001,-0.009908737,-0.00043508038,0.0039825398,1.9770874,-2.1786501,-2.1780975,0.5797399,0.5774793,1.6763806e-08,0.07600302,0.03309022
7937,0.001,-0.01345357,-0.00045505725,0.0024409438,2.2490318,-2.57984,-2.579848,0.5931097,0.588658,1.4901161e-08,0.07652733,0.036908798
7958,0.001,-0.011153019,-1.5027821e-05,0.0046547595,2.1943324,-2.039912,-2.0399344,0.5943477,0.5911912,5.5879354e-09,0.07746859,0.019356022
7979,0.001,-0.014642639,-0.0007781959,0.005494035,2.5357547,-2.3335106,-2.3339763,0.57982236,0.5795819,-3.259629e-09,0.075800166,0.034864902
8000,0.001,-0.011362965,-0.00046166964,0.0045021847,2.176712,-2.322376,-2.3218284,0.597149,0.60048765,-1.1175871e-08,0.0771792,0.028461134
8021,0.001,-0.0132144755,-0.0003522113,0.0024642497,2.2879004,-2.3121026,-2.3121216,0.59091526,0.5821288,-1.1175871e-08,0.07639972,0.0379653
8042,0.001,-0.012340637,-0.0011272058,0.003882886,2.1916537,-2.2096722,-2.2097173,0.57762945,0.5802892,-1.4901161e-08,0.07464455,0.056480084
8063,0.001,-0.008415302,-0.00037545804,0.0064298995,1.9615457,-1.7946748,-1.7929202,0.56893575,0.5771338,1.071021e-08,0.07456494,0.031733204
8084,0.001,-0.012388499,-0.00025589392,0.004812317,2.3526971,-2.2636278,-2.263668,0.59409356,0.6052407,-7.450581e-09,0.077639,0.043534636
8105,0.001,-0.012794466,-0.0006153416,0.0043731593,2.3339937,-2.2158704,-2.2161078,0.6046579,0.6035053,-1.1175871e-08,0.07757644,0.041538153
8126,0.001,-0.010164831,-0.000117437914,0.0046102735,2.128442,-2.1773312,-2.1772444,0.59680355,0.59439147,2.0489097e-08,0.0769297,0.028203081
8147,0.001,-0.013492645,-0.00048836693,0.0028204513,2.330325,-2.5799959,-2.57934,0.6087966,0.605314,-3.7252903e-09,0.07837948,0.026367394
8168,0.001,-0.011600728,-0.0006441325,0.0032794117,2.115004,-1.9636681,-1.9642332,0.6040536,0.60535413,-1.8626451e-08,0.078435585,0.028940583
8189,0.001,-0.010327228,-0.0009790156,0.0036443342,1.9852074,-1.907784,-1.9077348,0.61015713,0.609422,9.313226e-10,0.07835016,0.040421866
8210,0.001,-0.011685411,-0.0009765448,0.0032883927,2.1093738,-2.371889,-2.3720896,0.59034234,0.5917558,-1.1175871e-08,0.07659925,0.050192237
8231,0.001,-0.01209361,-0.00069552846,0.00373975,2.223456,-2.1086762,-2.1079395,0.59296024,0.5952898,-1.4901161e-08,0.07677,0.032936987
8252,0.001,-0.010509321,0.0008151457,0.003053005,2.1977978,-2.1041937,-2.1039824,0.5961323,0.59505004,-1.4901161e-08,0.076893345,0.03592818
8273,0.001,-0.010105557,-2.9035844e-05,0.003309231,2.0533273,-2.4040022,-2.4040837,0.5951265,0.5934816,-1.8626451e-08,0.07756702,0.023691287
8294,0.001,-0.010922127,-0.00034609437,0.0040407386,2.162506,-2.322899,-2.3234382,0.5850063,0.5905263,0.0,0.07566877,0.028098695
8315,0.001,-0.012193733,-0.001292225,0.004117758,2.116462,-2.3595517,-2.359588,0.5991261,0.5920613,-7.450581e-09,0.07685089,0.053266987
8336,0.001,-0.011435951,-0.00022166967,0.004313948,2.2464821,-2.1338034,-2.133591,0.6161158,0.61411095,3.7252903e-09,0.07866677,0.027438594
8357,0.001,-0.012222787,-0.00065789744,0.0020875419,2.140467,-2.0449865,-2.0450492,0.5865332,0.5874908,-1.8626451e-08,0.076391906,0.038210426
8378,0.001,-0.011950137,-0.0005646199,0.004130191,2.2496707,-2.2586179,-2.2588053,0.6133019,0.60583746,-1.1175871e-08,0.07899362,0.039744057
8399,0.001,-0.01201898,-0.0009881398,0.003520892,2.1325781,-2.0336456,-2.0341198,0.5966527,0.5944433,4.1909516e-09,0.07793324,0.041973557
8420,0.001,-0.012115909,-0.00082314946,0.0021144396,2.038507,-2.2827692,-2.2829607,0.56527525,0.5701623,7.450581e-09,0.07464829,0.0413932
8441,0.001,-0.01277025,-0.00017090142,0.0039940835,2.3551617,-2.1946166,-2.194681,0.5917671,0.5883446,-9.313226e-09,0.075818,0.031645775
8462,0.001,-0.010843176,-0.0005273875,0.0044367495,2.1117022,-2.307651,-2.3079934,0.6031312,0.5974459,-1.8626451e-09,0.07750387,0.057187308
8483,0.001,-0.009491817,-0.00024785846,0.0076415692,2.1726708,-1.8353796,-1.8341099,0.5868325,0.57691914,1.1175871e-08,0.07627284,0.036315817
8504,0.001,-0.009972678,-0.00024480745,0.0048940796,2.064544,-2.1001296,-2.0998993,0.6245771,0.61202776,-1.1175871e-08,0.07920491,0.04490546
8525,0.001,-0.013548417,-0.001638107,0.0034281614,2.2687297,-2.4162076,-2.4164994,0.6016011,0.58602023,-3.1664968e-08,0.0767876,0.067504704
8546,0.001,-0.011848189,-0.0005314695,0.0041021137,2.215153,-1.8959725,-1.8955566,0.58440787,0.5953529,-1.0244548e-08,0.076664574,0.047082316
8567,0.001,-0.013981936,-0.0009474242,0.0025612428,2.3340244,-2.2172246,-2.2174175,0.5920455,0.5941707,8.381903e-09,0.077003255,0.053706888
8588,0.001,-0.013175015,-0.0004831953,0.0040632305,2.35046,-2.2713673,-2.2712507,0.6014545,0.6120372,-1.8626451e-09,0.0794433,0.058214057
8609,0.001,-0.0141071575,-0.00029211398,0.0030030399,2.4865162,-2.5377567,-2.5376365,0.5843933,0.5861691,-1.7695129e-08,0.07527265,0.030576427
8630,0.001,-0.013162636,-0.000254279,0.0032396717,2.3570333,-2.3341517,-2.3341496,0.5792478,0.57575566,9.313226e-09,0.07582546,0.02267771
8651,0.001,-0.011418674,-0.0011689663,0.00443689,2.106663,-1.8983365,-1.8988187,0.6162373,0.604125,1.4901161e-08,0.07993656,0.055188835
8672,0.001,-0.013297271,-0.00095035974,0.0036032829,2.2579107,-2.2442803,-2.244356,0.5913382,0.58728075,2.7939677e-09,0.076902196,0.03584781
8693,0.001,-0.0128576625,-0.0016021924,0.00482409,2.2719302,-2.613282,-2.6116009,0.56867236,0.578877,-1.3969839e-08,0.07480099,0.06444075
8714,0.001,-0.011966577,-0.0001931414,0.0037141643,2.277545,-2.3226736,-2.322607,0.60294485,0.6053424,-1.4901161e-08,0.07715998,0.041604385
8735,0.001,-0.012440499,-0.00011110492,0.0030982047,2.3096747,-2.2577245,-2.257869,0.5688043,0.5670461,2.2351742e-08,0.07276141,0.024703635
8756,0.001,-0.010312021,-0.00021781307,0.0043428577,2.109379,-1.915627,-1.916038,0.59194785,0.5877812,9.313226e-09,0.077261716,0.03171306
8777,0.001,-0.011557247,-0.00030606054,0.0032737574,2.1770246,-2.267992,-2.2676091,0.57782865,0.5759144,0.0,0.07392467,0.029639231
8798,0.001,-0.011777085,-0.0011400133,0.0036040635,2.1394877,-2.2569494,-2.2567503,0.5806388,0.5747663,-7.450581e-09,0.07563743,0.06251522
8819,0.001,-0.012050485,-0.0015344471,0.0035661934,2.1270573,-2.4186404,-2.4178298,0.57919365,0.5813694,1.8626451e-08,0.075058416,0.05993256
8840,0.001,-0.011867506,-4.474912e-05,0.0025450254,2.169969,-2.2410276,-2.2410808,0.58977383,0.5986588,9.313226e-10,0.07631154,0.029787377
8861,0.001,-0.01064206,-0.00014334451,0.0041789673,2.149688,-2.2714763,-2.271719,0.5870423,0.58261406,-9.313226e-10,0.07591336,0.030304154
8882,0.001,-0.011411625,-0.0009937286,0.004875196,2.1740992,-2.3322325,-2.3319461,0.59334594,0.59404385,1.4901161e-08,0.07695773,0.04727729
8903,0.001,-0.011565611,-0.0016460046,0.003744291,2.0539477,-2.315046,-2.314734,0.5823422,0.580034,3.7252903e-09,0.07561265,0.05226364
8924,0.001,-0.012058365,-0.00025381334,0.0031799674,2.182909,-1.9816669,-1.9809437,0.58991176,0.58111036,1.8626451e-09,0.07616408,0.036533937
8945,0.001,-0.011577058,-0.00030263886,0.0035239272,2.1694384,-2.3182633,-2.3180544,0.5944254,0.6047168,1.4901161e-08,0.07811115,0.04247407
8966,0.001,-0.013243529,-0.0007883357,0.0030295032,2.283618,-2.085828,-2.086522,0.6078237,0.6021112,1.1641532e-08,0.07777844,0.04505627
8987,0.001,-0.01088173,-0.00074766437,0.004293299,2.0975564,-1.9414551,-1.9412518,0.5869302,0.59584713,1.7229468e-08,0.076243706,0.048950553
9008,0.001,-0.010932213,-6.3721556e-05,0.0026463335,2.1025503,-1.9480568,-1.9485527,0.57744277,0.58477664,-7.916242e-09,0.07518583,0.038662385
9029,0.001,-0.012060292,-0.0012947507,0.004390769,2.1904514,-1.9897823,-1.9896181,0.59440553,0.60235715,-1.4901161e-08,0.07629135,0.053970307
9050,0.001,-0.011226457,-0.0008170977,0.0026569604,2.0427597,-2.3955119,-2.394741,0.6117377,0.6011337,-1.1175871e-08,0.07847199,0.063769616
9071,0.001,-0.00895962,0.00030169636,0.004421055,1.996014,-2.0714674,-2.071137,0.5919821,0.5872819,1.5832484e-08,0.076761454,0.030806668
9092,0.001,-0.009988895,-0.0009675361,0.006314297,2.0820053,-2.3811116,-2.3805673,0.5901644,0.6099815,-1.4901161e-08,0.07779876,0.065231286
9113,0.001,-0.010068907,-0.00062095,0.004839787,2.1064467,-2.1224642,-2.122322,0.62199616,0.60941875,2.9802322e-08,0.07888189,0.050079543
9134,0.001,-0.01280563,-0.0007353779,0.0034098472,2.2350817,-2.346969,-2.346591,0.5988019,0.6053353,-2.7939677e-08,0.07838229,0.046306323
9155,0.001,-0.012085014,-3.633462e-05,0.0026831892,2.225817,-1.9703587,-1.9705452,0.6037911,0.60151386,5.5879354e-09,0.07820848,0.023408353
9176,0.001,-0.008097346,-0.0007245466,0.0073595154,1.9681878,-1.7768512,-1.7767229,0.6607861,0.63432974,2.4214387e-08,0.08309287,0.08948519
9197,0.001,-0.009091531,-0.0001129061,0.0032689732,1.92294,-2.0298808,-2.0296378,0.6002947,0.6022475,1.8626451e-09,0.07826137,0.018019905
9218,0.001,-0.0108741885,-0.00016862154,0.0028037725,2.0547822,-1.8346617,-1.834945,0.59279656,0.60529864,2.6077032e-08,0.078242704,0.04267264
9239,0.001,-0.0103126895,-0.00039613992,0.0018957853,1.9628984,-2.0286806,-2.0280442,0.5797595,0.57402945,3.7252903e-09,0.074797094,0.0401599
9260,0.001,-0.011317641,-6.271154e-05,0.0029590197,2.1468089,-1.9576552,-1.9573653,0.5942152,0.59287876,-1.4901161e-08,0.07685039,0.0286105
9281,0.001,-0.008491782,-0.00032568444,0.005550657,1.9751048,-1.6770424,-1.6765425,0.5909742,0.60253763,6.519258e-09,0.07699156,0.05316742
9302,0.001,-0.011344527,-0.0009906217,0.0036856066,2.1112921,-2.2459135,-2.246062,0.6117883,0.607276,1.8626451e-08,0.077738516,0.052114297
9323,0.001,-0.011396961,-0.00026345346,0.004079109,2.1899889,-2.212383,-2.2124171,0.59722596,0.6027832,-1.4901161e-08,0.077549964,0.042377282
9344,0.001,-0.011527181,-4.0367246e-05,0.0033911774,2.2168925,-2.187152,-2.18747,0.57408977,0.5745818,-1.3038516e-08,0.07442515,0.029697822
9365,0.001,-0.010602924,-0.0008340068,0.0038487162,2.0805345,-2.1231601,-2.1226778,0.6107317,0.62083614,-1.1175871e-08,0.080294386,0.05851452
9386,0.001,-0.009207089,0.00013230741,0.0040954803,2.0306437,-1.8261681,-1.8250986,0.5947125,0.5901761,1.4901161e-08,0.07634755,0.024204386
9407,0.001,-0.011717433,-0.001398636,0.0041816495,2.1681461,-2.135816,-2.1357007,0.60587484,0.6114426,-7.450581e-09,0.07817971,0.0729766
9428,0.001,-0.010546473,-0.00038608536,0.004113817,2.1209164,-2.1589777,-2.1589522,0.6060191,0.6063897,3.7252903e-09,0.07852013,0.028863471
9449,0.001,-0.008867503,5.443208e-05,0.0068569095,2.1166272,-2.190808,-2.1906614,0.6038834,0.59313375,0.0,0.07839787,0.041384947
9470,0.001,-0.01138434,-6.9215894e-05,0.0038680297,2.2363417,-2.1851027,-2.1850276,0.59180355,0.5997752,1.1175871e-08,0.07649277,0.024610369
9491,0.001,-0.011670574,-0.00040787086,0.0033552719,2.1762714,-2.0448925,-2.0453439,0.59615004,0.59432304,3.7252903e-09,0.077374086,0.037730128
9512,0.001,-0.011337127,-0.00038285553,0.005175862,2.2321587,-2.1067157,-2.1063986,0.60610956,0.60174227,-3.3527613e-08,0.07913494,0.025432972
9533,0.001,-0.012599226,-0.0013268376,0.0031483131,2.1802468,-2.284403,-2.283603,0.5942939,0.5899806,-1.3969839e-08,0.076869294,0.04168379
9554,0.001,-0.011130547,-0.0007863417,0.0031392516,2.072324,-2.1141644,-2.11406,0.6058517,0.6146061,0.0,0.07843278,0.04326976
9575,0.001,-0.0088741835,-0.000543274,0.0066250176,2.0458994,-1.7586093,-1.7576523,0.60562557,0.595685,7.450581e-09,0.07767382,0.036535587
9596,0.001,-0.008732182,4.755892e-05,0.005182547,2.0663013,-1.9704665,-1.9703935,0.6087856,0.6044321,1.6763806e-08,0.077889435,0.022356207
9617,0.001,-0.009624539,-0.00059313327,0.006848759,2.1266208,-2.0589283,-2.0585828,0.59935856,0.5992527,-7.450581e-09,0.07762454,0.042554244
9638,0.001,-0.012253381,-0.0012240289,0.0032091553,2.1852427,-2.3002734,-2.2996125,0.6054722,0.6041559,1.8626451e-09,0.07872095,0.060669784
9659,0.001,-0.011696774,-0.00046007708,0.0033697353,2.224845,-2.2054772,-2.20557,0.5952454,0.59917367,-1.4901161e-08,0.077467926,0.02206713
9680,0.001,-0.008762127,-0.00076301396,0.0048996476,1.8995082,-1.5923914,-1.592762,0.6003876,0.61867905,1.4901161e-08,0.07817059,0.06334671
9701,0.001,-0.008612819,-0.0005131308,0.00304914,1.8000239,-1.8146434,-1.8153847,0.6138033,0.6091643,5.5879354e-09,0.07853388,0.038506232
9722,0.001,-0.010652108,-1.673773e-05,0.0027950443,2.1108375,-2.1821215,-2.1818886,0.5967261,0.60581994,2.2351742e-08,0.07768336,0.04137088
9743,0.001,-0.011288439,-0.0013137609,0.003590148,2.0847468,-1.8885835,-1.8880506,0.60276663,0.59702706,2.2351742e-08,0.07732175,0.07468207
9764,0.001,-0.0088054165,-0.00036577508,0.00607648,2.0449822,-2.0341048,-2.0335648,0.5973443,0.6099706,-3.7252903e-09,0.07823369,0.059301246
9785,0.001,-0.008854364,0.0002156049,0.0035470496,1.9739478,-1.7520323,-1.7521169,0.6107912,0.5974313,2.7939677e-08,0.078629896,0.06314944
9806,0.001,-0.0099394005,-2.3009256e-05,0.002386422,1.9536394,-2.0024805,-2.0021548,0.5917519,0.5985907,3.7252903e-09,0.07691474,0.02685524
9827,0.001,-0.011906053,-0.00010981411,0.0034426015,2.244578,-2.108692,-2.10882,0.61949074,0.61168504,9.313226e-09,0.080445096,0.033757813
9848,0.001,-0.011200579,-0.00044763274,0.005184827,2.2722735,-2.0175512,-2.0166068,0.59955657,0.5929058,1.5832484e-08,0.07631015,0.03509038
9869,0.001,-0.010529696,-9.9256635e-05,0.005449947,2.1904674,-2.2598226,-2.2598042,0.58693683,0.6047854,-5.5879354e-09,0.07734345,0.05690045
9890,0.001,-0.012664844,-0.000635311,0.0063620745,2.4359715,-2.303864,-2.303768,0.6246749,0.61700535,-1.4901161e-08,0.080206744,0.054529283
9911,0.001,-0.013379369,-0.0015978217,0.001834885,2.1301107,-2.0267122,-2.0266109,0.59335625,0.58843803,0.0,0.07618335,0.060776476
9932,0.001,-0.012354459,-0.0005758554,0.003826256,2.2603283,-2.643306,-2.6423402,0.5803756,0.5841221,7.450581e-09,0.0759602,0.02666764
9953,0.001,-0.0120861735,-0.00030265562,0.002868812,2.2296576,-2.2460215,-2.2459292,0.58442205,0.5905687,-1.6763806e-08,0.07698189,0.03393307
9974,0.001,-0.008293021,-0.00073000323,0.0053303093,1.8489571,-1.7259493,-1.7264477,0.6262672,0.63066727,-1.3504177e-08,0.080023564,0.040278845
9995,0.001,-0.009342333,-0.00046829693,0.0058325985,2.0427527,-1.9300675,-1.9298906,0.597804,0.6000464,-3.7252903e-09,0.07721143,0.034901604
10016,0.001,-0.009828208,-0.00077086873,0.004740984,2.0560162,-2.2290647,-2.2288804,0.607842,0.5948846,0.0,0.07812959,0.055441353
10037,0.001,-0.01151726,-0.00034475327,0.0028241645,2.125847,-1.9109371,-1.9111402,0.5803595,0.5751197,7.450581e-09,0.074908026,0.038805287
10058,0.001,-0.009034296,-0.0007294677,0.0053925607,1.9896085,-2.6254897,-2.6247873,0.5693393,0.59521854,-7.450581e-09,0.07583928,0.08965747
10079,0.001,-0.010343404,-0.0004243143,0.005232361,2.1489222,-2.0901294,-2.0904794,0.6009989,0.6130949,1.8626451e-08,0.07897082,0.054354083
10100,0.001,-0.010247954,-0.0016463082,0.003681277,1.9333965,-1.90855,-1.9087062,0.6125264,0.61664355,1.8626451e-08,0.07935829,0.04964042
10121,0.001,-0.008411735,0.00097032264,0.0029867922,1.9930294,-2.3366437,-2.3345227,0.60517704,0.60439056,-7.450581e-09,0.07873449,0.060757473
10142,0.001,-0.009562339,-0.00091156736,0.006466209,2.0124342,-2.0053425,-2.0050774,0.5905586,0.602366,1.1175871e-08,0.077920094,0.052999098
10163,0.001,-0.01159448,-0.0008772388,0.0032418724,2.1514118,-2.1670327,-2.1665585,0.6130447,0.61737216,0.0,0.07916212,0.041822363
10184,0.001,-0.010696423,-0.000117219985,0.0024795893,2.0644908,-2.094656,-2.0945745,0.59085226,0.59366906,1.4901161e-08,0.07658129,0.021554852
10205,0.001,-0.008576279,-0.00031299517,0.0026488318,1.7661948,-1.5286621,-1.5282062,0.60006106,0.5939668,2.2351742e-08,0.07739511,0.042014793
10226,0.001,-0.009370774,-0.00017706305,0.004412116,2.022457,-2.0724783,-2.0726736,0.6055187,0.6223387,-7.450581e-09,0.078627534,0.050307468
10247,0.001,-0.0110028405,-0.0013171099,0.0046033966,2.025364,-1.9161955,-1.9154576,0.6341037,0.64772767,2.7939677e-08,0.082463846,0.06445964
10268,0.001,-0.010638597,-0.00033940375,0.00514037,2.203641,-2.269547,-2.2691212,0.59821427,0.6039482,-7.450581e-09,0.07652571,0.024340162
10289,0.001,-0.008216751,-0.00068883784,0.004974441,1.886658,-1.7632129,-1.7634077,0.5996327,0.61044383,-9.313226e-09,0.077157184,0.038492527
10310,0.001,-0.011313937,-0.000420006,0.0027411412,2.0915792,-2.018199,-2.0182424,0.60487205,0.60978514,1.1175871e-08,0.07798088,0.034418743
10331,0.001,-0.009569261,5.456619e-06,0.0035521705,2.0363588,-2.119008,-2.1190357,0.61323327,0.6147444,-7.450581e-09,0.07857476,0.020632714
10352,0.001,-0.009953825,5.8113597e-05,0.002474412,2.0328052,-2.1036968,-2.1036747,0.590363,0.59477353,-1.3038516e-08,0.07669334,0.027497409
10373,0.001,-0.011584252,-0.002033988,0.0043408787,2.0720415,-1.9157729,-1.9148686,0.59087366,0.5897205,2.7939677e-09,0.076505505,0.06915428
10394,0.001,-0.007813222,-0.00040816143,0.004830964,1.8781326,-1.6055629,-1.6052363,0.59114516,0.59187925,1.6763806e-08,0.07634978,0.025608247
10415,0.001,-0.009826803,-0.0003872048,0.003069718,2.0070348,-2.07167,-2.0722108,0.59541374,0.59584785,5.5879354e-09,0.07710709,0.029901164
10436,0.001,-0.009963809,-0.0009824857,0.0045576133,2.0168686,-1.8891581,-1.8882916,0.637977,0.6307277,7.450581e-09,0.08100832,0.039059356
10457,0.001,-0.009831824,-0.0005091531,0.004268955,2.0141425,-2.0183816,-2.0188444,0.60684246,0.6089272,-3.7252903e-09,0.07809416,0.042742193
10478,0.001,-0.0105862105,-0.0002980507,0.0036483419,2.0822427,-2.095193,-2.0950224,0.584736,0.59486574,-3.306195e-08,0.07684055,0.04674224
10499,0.001,-0.012890387,-0.0015955716,0.0040220674,2.2225134,-2.1763523,-2.1757464,0.57567203,0.5820208,-1.4901161e-08,0.07543217,0.04966362
10520,0.001,-0.011636965,-0.0005517397,0.0033779573,2.1642234,-2.0615337,-2.061481,0.5875609,0.59136784,0.0,0.0766728,0.05529933
10541,0.001,-0.012517202,-0.000781605,0.0043904274,2.3012075,-2.5169852,-2.5158405,0.5990468,0.59517765,1.1175871e-08,0.07718119,0.030649688
10562,0.001,-0.010254265,-0.0008668117,0.0048593055,2.0782733,-2.2768714,-2.2754812,0.5980636,0.6075334,0.0,0.0772483,0.043449704
10583,0.001,-0.009496818,0.00017879531,0.00529833,2.1335018,-2.2290049,-2.2289305,0.62115425,0.6101127,-1.8626451e-08,0.080052406,0.052954014
10604,0.001,-0.011083592,-0.00013194978,0.005102085,2.2083924,-2.0835013,-2.0831475,0.59226525,0.589568,1.8626451e-08,0.07716747,0.03218263
10625,0.001,-0.013634334,-0.0011324733,0.002536528,2.245931,-2.580145,-2.5810158,0.60869455,0.61566806,5.5879354e-09,0.07917085,0.049824458
10646,0.001,-0.008620094,-0.00043362752,0.0036515337,1.8612168,-1.7088916,-1.7090365,0.6268038,0.6104357,-1.8626451e-09,0.08013563,0.06945813
10667,0.001,-0.010989474,-0.00032540783,0.0046014814,2.1859376,-2.1655157,-2.165684,0.5760371,0.57076585,-1.1175871e-08,0.07527344,0.03326018
10688,0.001,-0.008426614,-0.00034935214,0.0054794094,1.9406091,-2.0493598,-2.0494664,0.60697,0.6135313,5.5879354e-09,0.07783717,0.042088944
10709,0.001,-0.011307798,-0.00048014335,0.0041533336,2.1554067,-2.381279,-2.3817616,0.60842353,0.59434766,1.3038516e-08,0.07771184,0.06890458
10730,0.001,-0.009746172,8.984655e-05,0.0037554475,2.0605638,-1.9193743,-1.9193276,0.59930784,0.6044167,1.8626451e-09,0.0770926,0.032090403
10751,0.001,-0.009915264,-0.0002630353,0.0040694075,2.0781143,-2.3572056,-2.357228,0.6040068,0.6086567,1.6763806e-08,0.078509375,0.02679728
10772,0.001,-0.011099163,-0.00041168183,0.002009999,2.104133,-2.1106675,-2.1103334,0.59767985,0.59437,5.5879354e-09,0.0774611,0.04791072
